swear_IT,swear_EN,year,n_sentences,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,rms,zcr,flatness,spectral_complexity,pitch,loudness,duration_ms,explicit,marco-zones
1,0,2007.0,60.0,567.0,9.45,4.515748031496063,0.5098425196850394,5.968421052631579,76.05,0.1302,1229.2798,1.4096,0.2989,0.0535,0.9539,35.6023,2395.1089,33.4494,239573.0,0,Lazio
0,0,1942.0,45.0,355.0,7.888888888888889,4.489675516224189,0.4985250737463126,6.228070175438597,81.85,0.1769,2555.121,1.3959,0.1437,0.0896,0.8546,15.9248,2785.1835,14.0081,226371.0,1,Lazio
4,0,2007.0,91.0,741.0,8.142857142857142,4.053333333333334,0.5022222222222222,5.880952380952381,84.93,0.1238,1321.6886,1.2752,0.3111,0.0548,0.8684,35.6484,2069.6128,35.8401,240799.0,0,Lazio
3,1,2005.0,51.0,421.0,8.254901960784315,4.459390862944162,0.5,5.929577464788732,94.09,0.1185,1525.4776,1.2067,0.2542,0.059,0.9443,35.8354,1845.6211,27.1531,167821.0,0,Lazio
1,0,2081.0,79.0,699.0,8.848101265822784,4.035493827160494,0.5,6.472222222222222,110.94,0.0936,972.9852,1.2893,0.3854,0.0403,0.9162,35.2967,1981.0359,47.3042,224351.0,1,Lazio
5,0,2011.0,55.0,456.0,8.290909090909091,4.084337349397591,0.4674698795180723,11.121951219512194,94.63,0.134,2526.04,1.2112,0.1167,0.0835,0.9596,17.9499,2445.7995,10.0476,211765.0,1,Lazio
0,6,2005.0,21.0,137.0,6.523809523809524,4.159574468085107,0.2978723404255319,45.66666666666666,99.96,0.1822,3774.8284,1.2963,0.146,0.1138,0.8493,31.4855,2511.3813,13.9235,90640.0,1,Lazio
2,0,2021.0,51.0,571.0,11.196078431372548,4.211581291759465,0.5634743875278396,8.157142857142857,86.96,0.1162,1108.8981,1.2066,0.2753,0.0473,0.9362,30.3004,2875.7004,31.5182,185611.0,0,Lazio
1,0,2024.0,64.0,650.0,10.15625,4.171768707482993,0.4829931972789115,7.065217391304348,140.01,0.15,2412.3134,1.3399,0.2061,0.0817,0.8685,28.4568,2189.367,21.9012,205724.0,0,Lazio
4,0,2022.0,83.0,769.0,9.265060240963855,4.035714285714286,0.4479166666666667,7.055045871559633,88.16,0.1161,1427.5024,1.3026,0.2469,0.0527,0.8882,28.1688,2121.2335,26.8663,247632.0,1,Lazio
0,0,2021.0,59.0,485.0,8.220338983050848,4.2813852813852815,0.487012987012987,6.928571428571429,81.99,0.1467,2387.3672,1.4031,0.2122,0.0799,0.8293,26.418,2611.0785,22.999,200514.0,1,Lazio
2,0,2001.0,68.0,524.0,7.705882352941177,4.177489177489178,0.5887445887445888,9.527272727272727,99.95,0.1169,1812.4934,1.1762,0.3613,0.0628,0.8687,44.8179,1595.6561,43.0804,193399.0,1,Lazio
4,1,2011.0,71.0,506.0,7.126760563380282,4.354969574036511,0.5821501014198783,6.746666666666667,94.01,0.1341,1600.2079,1.4215,0.2034,0.0553,0.9263,20.6988,2481.7013,20.8274,180744.0,1,Lazio
9,2,2022.0,70.0,789.0,11.271428571428572,3.925632911392405,0.5268987341772152,6.686440677966102,155.97,0.1409,1725.7933,1.3271,0.2626,0.069,0.9115,23.4365,2802.6987,29.8777,215506.0,1,Lazio
4,0,2016.0,81.0,707.0,8.728395061728396,4.154311649016641,0.540090771558245,6.36936936936937,94.01,0.1587,1941.8955,1.3337,0.1667,0.0737,0.9051,26.5305,2525.9437,16.0565,233786.0,1,Lazio
6,0,2059.0,46.0,377.0,8.195652173913043,4.171779141104294,0.6196319018404908,6.981481481481482,88.23,0.0987,1279.7679,1.1651,0.2489,0.0466,0.9505,33.0024,2029.9274,26.6624,172307.0,0,Lazio
5,1,1910.0,80.0,713.0,8.9125,4.126315789473685,0.5278195488721804,6.366071428571429,100.01,0.1197,1727.1936,1.358,0.3218,0.0609,0.8402,38.8103,2245.383,37.8263,235798.0,1,Lazio
0,1,2005.0,86.0,736.0,8.55813953488372,3.887724550898203,0.4745508982035928,8.867469879518072,100.93,0.1477,2007.5573,1.3149,0.2499,0.0735,0.8305,30.4506,2415.1878,27.6985,226146.0,1,Lazio
0,1,2007.0,66.0,493.0,7.46969696969697,3.993333333333333,0.5133333333333333,5.24468085106383,91.98,0.1291,1935.4277,1.3339,0.291,0.0708,0.8076,31.9628,2523.3496,34.5283,219826.0,0,Lazio
2,1,2005.0,29.0,239.0,8.241379310344827,4.091743119266055,0.5045871559633027,5.558139534883721,87.89,0.1337,1311.0674,1.1223,0.228,0.0522,0.9194,29.3998,1897.2837,24.1594,86633.0,0,Lazio
13,0,2011.0,87.0,776.0,8.919540229885058,4.257844474761255,0.5511596180081856,6.747826086956522,90.57,0.1564,2599.4808,1.3294,0.1279,0.0955,0.882,18.6832,2440.309,11.1054,247129.0,1,Lazio
0,9,2073.0,52.0,430.0,8.26923076923077,4.215538847117794,0.4711779448621553,12.285714285714286,89.98,0.1384,1724.5078,1.3172,0.2891,0.0658,0.9563,32.311,2173.8853,32.3649,219707.0,1,Lazio
1,0,2007.0,81.0,599.0,7.395061728395062,4.111888111888112,0.472027972027972,7.881578947368421,95.0,0.1386,1438.5893,1.5352,0.328,0.0585,0.8985,35.5923,2727.3117,38.4404,222933.0,0,Lazio
1,0,2005.0,54.0,487.0,9.01851851851852,4.039735099337748,0.5518763796909493,7.609375,91.06,0.1423,2177.6118,1.477,0.2256,0.0793,0.8428,32.6229,2463.8423,23.7595,164211.0,1,Lazio
8,0,2011.0,65.0,493.0,7.584615384615384,4.4363256784968685,0.5302713987473904,6.1625,94.14,0.1303,1820.4817,1.4151,0.1022,0.067,0.8502,11.3925,2417.4201,8.4463,168158.0,1,Lazio
4,1,2011.0,77.0,650.0,8.441558441558442,4.199367088607595,0.5079113924050633,6.5,88.22,0.1317,1572.2542,1.3536,0.1266,0.0608,0.9354,14.9971,2453.3852,10.8949,248151.0,1,Lazio
0,0,2014.0,53.0,382.0,7.20754716981132,4.892761394101877,0.5898123324396782,6.701754385964913,97.86,0.1447,1626.3582,1.1314,0.1679,0.0611,0.8598,24.2714,2284.1068,16.3809,286000.0,0,Lazio
2,2,2005.0,48.0,426.0,8.875,4.025773195876289,0.538659793814433,9.466666666666669,95.94,0.1364,1325.5682,1.4058,0.2682,0.0573,0.9658,33.4753,2178.456,29.1976,137694.0,1,Lazio
3,0,1998.0,65.0,585.0,9.0,4.266187050359712,0.5179856115107914,6.428571428571429,97.23,0.111,1358.7673,1.3042,0.1695,0.0522,0.9691,25.8283,2763.8959,16.0183,224351.0,1,Lazio
0,0,2007.0,79.0,669.0,8.468354430379748,4.039619651347068,0.4817749603803486,5.2265625,105.99,0.1223,1165.3069,1.2194,0.3398,0.0507,0.8863,41.223,1992.8121,39.8494,244399.0,0,Lazio
3,2,2022.0,69.0,584.0,8.46376811594203,4.277777777777778,0.5210727969348659,5.407407407407407,83.05,0.1419,2065.1928,1.2553,0.249,0.0753,0.8932,31.4703,2611.8677,27.6658,232986.0,1,Lazio
0,0,2007.0,80.0,646.0,8.075,4.1227786752827145,0.4830371567043618,7.6,105.0,0.1538,2325.5145,1.2729,0.289,0.0836,0.8619,45.3314,2371.8469,32.6531,223799.0,0,Lazio
3,1,2001.0,92.0,704.0,7.6521739130434785,4.4366666666666665,0.58,11.733333333333333,105.77,0.1118,1557.9093,1.4329,0.3212,0.0567,0.9094,33.2839,2536.8576,37.9197,227810.0,1,Lazio
4,10,2007.0,93.0,780.0,8.387096774193548,3.984779299847793,0.563165905631659,7.647058823529412,88.03,0.1428,1804.5495,1.3759,0.3039,0.0675,0.8568,34.1596,2417.2376,34.9894,152574.0,1,Lazio
1,0,2001.0,75.0,578.0,7.706666666666667,4.114180478821363,0.5211786372007366,8.5,87.75,0.1195,1838.1456,1.2924,0.3158,0.0659,0.8323,39.3694,2106.6565,36.6485,230504.0,0,Lazio
4,1,2001.0,72.0,512.0,7.111111111111111,4.184486373165618,0.4758909853249476,6.826666666666667,100.02,0.139,1507.5533,1.3462,0.3318,0.0638,0.8499,33.4722,2133.2769,39.335,244482.0,1,Lazio
9,0,2005.0,101.0,1007.0,9.970297029702971,3.640134529147982,0.5067264573991032,5.994047619047619,89.05,0.1236,1889.3231,1.3847,0.2128,0.0662,0.9026,33.4832,1950.2955,21.5179,284908.0,1,Lazio
1,0,2004.0,37.0,287.0,7.756756756756757,4.159695817490494,0.5437262357414449,5.314814814814815,89.72,0.0667,642.9217,1.0555,0.1753,0.0284,0.9648,18.491,1765.823,17.0703,171502.0,1,Lazio
0,0,2016.0,57.0,420.0,7.368421052631579,4.650537634408602,0.6129032258064516,8.571428571428571,89.62,0.1356,2122.1492,1.2023,0.1839,0.0741,0.8982,31.0671,1867.9962,17.8614,184041.0,1,Lazio
0,0,2016.0,43.0,341.0,7.930232558139535,4.021604938271605,0.4753086419753086,6.314814814814815,87.24,0.139,2079.7315,1.1945,0.2228,0.0754,0.8562,33.0518,1759.0996,23.4832,159056.0,1,Lazio
5,0,2024.0,98.0,1064.0,10.857142857142858,4.026106696935301,0.5516458569807038,7.710144927536232,92.99,0.1442,2019.4992,1.4814,0.3907,0.0696,0.6452,43.627,1984.0936,48.3642,296264.0,1,Lazio
3,0,2014.0,70.0,606.0,8.657142857142857,4.336769759450172,0.5549828178694158,9.181818181818182,88.04,0.1773,2171.0102,1.357,0.1915,0.0871,0.7493,30.1374,2522.1351,19.725,316360.0,0,Lazio
2,0,2001.0,70.0,575.0,8.214285714285714,4.097701149425287,0.5708812260536399,8.214285714285714,100.01,0.1166,1649.5288,1.4346,0.3119,0.0588,0.8846,34.8113,2099.9168,36.3768,229320.0,1,Lazio
1,0,1998.0,60.0,490.0,8.166666666666666,4.272340425531915,0.5425531914893617,6.282051282051282,87.63,0.1035,1219.0504,1.2393,0.1573,0.0501,0.944,19.0627,2204.8139,14.9065,190443.0,1,Lazio
1,2,2018.0,53.0,428.0,8.075471698113208,3.7994858611825193,0.6272493573264781,8.075471698113208,161.88,0.1153,1538.5404,1.3141,0.1161,0.0541,0.8442,15.6037,2521.7436,10.1948,192795.0,0,Lazio
0,0,2085.0,38.0,410.0,10.789473684210526,4.655860349127182,0.5486284289276808,5.54054054054054,90.01,0.1455,1554.6223,1.4002,0.2066,0.0585,0.8538,22.5716,2457.4021,21.4793,245373.0,0,Lazio
1,0,2020.0,44.0,493.0,11.204545454545457,4.062355658198614,0.5150115473441108,8.216666666666667,71.36,0.1542,2441.8567,1.3749,0.2648,0.0809,0.8573,29.1421,2394.5467,30.5758,166859.0,1,Lazio
5,1,2005.0,37.0,330.0,8.91891891891892,3.782006920415225,0.5121107266435986,8.68421052631579,91.52,0.1392,1709.8606,1.3661,0.2329,0.0649,0.9263,31.3761,2233.4712,24.9546,150418.0,1,Lazio
5,0,2005.0,44.0,368.0,8.363636363636363,4.008955223880597,0.5014925373134328,6.571428571428571,95.7,0.1385,1870.1476,1.3762,0.1864,0.0698,0.9414,27.3565,2196.4974,18.269,110434.0,1,Lazio
1,1,2007.0,76.0,555.0,7.302631578947368,4.242144177449168,0.5046210720887245,6.032608695652174,97.98,0.1684,2176.5978,1.4522,0.2856,0.0809,0.7804,32.8938,2412.2102,32.8787,206066.0,0,Lazio
9,0,2014.0,102.0,873.0,8.558823529411764,4.283062645011601,0.5510440835266821,4.744565217391305,104.87,0.1649,2160.4215,1.4203,0.177,0.0769,0.8786,27.1447,2359.44,17.072,339760.0,0,Lazio
0,0,2005.0,15.0,116.0,7.733333333333333,4.027522935779817,0.4403669724770642,11.6,86.77,0.1425,2342.252,1.2576,0.1445,0.082,0.8355,25.0039,2182.7466,14.0146,39682.0,0,Lazio
1,0,2100.0,67.0,591.0,8.82089552238806,4.015065913370998,0.5291902071563088,7.120481927710843,89.0,0.1404,2164.5638,1.4131,0.1839,0.0747,0.8434,21.1082,2597.8806,19.2472,210187.0,1,Lazio
0,0,2016.0,54.0,430.0,7.962962962962963,4.216019417475728,0.5436893203883495,8.11320754716981,172.27,0.1738,3472.3855,1.0383,0.0844,0.1201,0.8376,22.5272,1773.4703,6.561,210279.0,0,Lazio
4,0,2001.0,36.0,271.0,7.527777777777778,4.435294117647059,0.5568627450980392,10.423076923076923,92.93,0.1495,1718.0564,1.4775,0.3154,0.0654,0.9377,33.2649,2159.5177,36.0092,94807.0,1,Lazio
0,0,2023.0,85.0,550.0,6.470588235294118,4.1845841784989855,0.5476673427991886,10.0,129.89,0.1355,1561.0766,1.3146,0.1558,0.0603,0.888,23.1617,2301.4295,15.048,184615.0,0,Lazio
4,2,2005.0,81.0,603.0,7.444444444444445,4.360915492957746,0.4471830985915493,5.4818181818181815,100.14,0.1395,1310.1764,1.3892,0.2947,0.0601,0.9527,35.6314,2171.1831,32.8394,234000.0,1,Lazio
0,0,2012.0,43.0,329.0,7.651162790697675,4.564102564102564,0.4743589743589743,6.854166666666667,90.01,0.1533,1905.1503,1.3975,0.2091,0.0651,0.8127,22.3319,2945.4231,22.0396,309840.0,0,Lazio
0,0,2005.0,25.0,226.0,9.04,3.730569948186528,0.5025906735751295,13.294117647058824,162.8,0.2035,3549.0727,1.2159,0.2297,0.1203,0.7924,44.9112,1691.7683,23.7026,175101.0,1,Lazio
2,0,2005.0,64.0,567.0,8.859375,4.039622641509434,0.5207547169811321,6.670588235294118,91.86,0.1498,2050.2744,1.2526,0.3224,0.076,0.9128,39.4158,2025.4627,37.1287,177679.0,1,Lazio
3,1,2013.0,50.0,436.0,8.72,4.292565947242206,0.4436450839328537,7.785714285714286,83.0,0.1403,2104.7332,1.1896,0.182,0.0723,0.8789,34.8608,1953.3975,17.7485,220720.0,1,Lazio
2,0,1998.0,74.0,471.0,6.364864864864865,3.702764976958526,0.5599078341013825,7.85,94.2,0.1042,1762.8074,1.2023,0.158,0.0618,0.8975,26.0475,2290.694,15.0132,206309.0,1,Lazio
1,3,1903.0,23.0,228.0,9.91304347826087,3.813471502590674,0.38860103626943,17.53846153846154,89.97,0.1121,2049.6738,1.0389,0.0885,0.0684,0.7305,12.108,1931.6,7.9676,120120.0,1,Lazio
2,0,2017.0,30.0,239.0,7.966666666666667,4.044444444444444,0.6177777777777778,8.535714285714286,90.04,0.1178,1793.3884,1.3348,0.2187,0.0629,0.8877,27.1387,1992.1671,23.054,603984.0,1,Lazio
1,0,2025.0,61.0,515.0,8.442622950819672,3.932059447983015,0.4925690021231422,7.803030303030303,178.21,0.1094,1086.0702,1.1598,0.1261,0.044,0.9287,13.2088,2613.9989,11.2833,235666.0,1,Lazio
2,0,2091.0,96.0,754.0,7.854166666666667,4.021798365122616,0.5245231607629428,6.231404958677686,98.81,0.1144,1404.6645,1.2325,0.1209,0.0562,0.9102,17.8339,2055.9597,10.0617,280125.0,1,Lazio
1,0,2005.0,79.0,691.0,8.746835443037975,3.9248466257668713,0.5444785276073619,6.644230769230769,97.4,0.1257,1357.8045,1.3401,0.2726,0.0538,0.965,30.8038,1808.2827,29.5464,216433.0,1,Lazio
2,1,2005.0,38.0,311.0,8.18421052631579,4.180921052631579,0.4539473684210526,8.405405405405405,105.0,0.0951,1074.0686,1.1389,0.2136,0.0448,0.9698,30.2595,2077.4592,22.443,184615.0,0,Lazio
1,3,2011.0,28.0,190.0,6.785714285714286,4.424418604651163,0.5755813953488372,8.636363636363637,86.83,0.1645,2392.557,1.1748,0.1201,0.0874,0.8667,14.2456,2882.437,10.4434,226906.0,1,Lazio
0,0,2011.0,36.0,244.0,6.777777777777778,4.23109243697479,0.5672268907563025,6.421052631578948,93.96,0.1452,1898.6069,1.2166,0.0977,0.0723,0.9085,12.423,2805.5765,8.0621,116122.0,0,Lazio
1,1,2005.0,47.0,433.0,9.212765957446807,4.1875,0.525,6.765625,95.63,0.152,2294.9623,1.17,0.2066,0.0865,0.3152,26.9626,2215.7382,21.829,246480.0,1,Lazio
5,1,2088.0,100.0,786.0,7.86,4.452857142857143,0.5385714285714286,6.238095238095238,92.0,0.1237,1802.5756,1.2314,0.2533,0.0664,0.9381,41.4338,1816.0268,27.4721,197760.0,0,Lazio
1,2,2005.0,41.0,318.0,7.7560975609756095,4.134948096885813,0.5017301038062284,7.227272727272728,95.74,0.1191,1537.1817,1.4146,0.2443,0.0582,0.9383,32.8614,1959.7189,25.8914,180626.0,0,Lazio
0,0,2011.0,90.0,520.0,5.777777777777778,5.031496062992126,0.5688976377952756,5.416666666666667,96.92,0.1507,2562.3688,1.2259,0.1242,0.092,0.8998,23.7732,2167.4242,10.7072,177679.0,1,Lazio
1,0,2011.0,76.0,617.0,8.118421052631579,4.5952782462057336,0.551433389544688,7.345238095238095,95.09,0.1082,1097.0418,1.3295,0.1123,0.0458,0.8964,8.8076,3175.7208,9.7234,176470.0,0,Lazio
1,0,2021.0,57.0,677.0,11.87719298245614,3.987281399046105,0.4833068362480127,6.908163265306122,153.54,0.1152,1734.717,1.4598,0.2606,0.0587,0.9402,25.412,2496.0288,28.4212,168240.0,1,Lazio
3,1,2011.0,51.0,377.0,7.392156862745098,4.223140495867769,0.559228650137741,5.544117647058823,92.89,0.1049,924.8083,1.2934,0.0994,0.0412,0.8956,8.7485,3257.1982,8.2635,170155.0,1,Lazio
0,0,2005.0,18.0,171.0,9.5,4.134228187919463,0.5167785234899329,10.058823529411764,86.08,0.0956,921.253,1.3431,0.213,0.0371,0.9557,19.3833,2543.8702,21.8785,54311.0,0,Lazio
1,0,2014.0,68.0,597.0,8.779411764705882,4.614478114478114,0.4915824915824915,6.091836734693878,88.05,0.1905,3093.369,1.2776,0.2138,0.1085,0.8204,27.6837,2128.1999,21.9891,227369.0,0,Lazio
4,1,2063.0,50.0,441.0,8.82,3.825757575757576,0.5176767676767676,6.890625,88.2,0.1605,1984.2832,1.3003,0.2593,0.0768,0.9151,29.5081,2230.7083,27.9414,132237.0,1,Lazio
1,0,2012.0,53.0,477.0,9.0,4.278867102396514,0.4923747276688453,5.6117647058823525,84.97,0.1169,1466.5899,1.3105,0.2113,0.0532,0.8937,27.9092,1969.8608,21.5393,225080.0,0,Lazio
7,1,2005.0,55.0,489.0,8.89090909090909,3.9703872437357632,0.5558086560364465,7.887096774193548,102.04,0.1589,2182.1267,1.3259,0.237,0.0836,0.9131,35.3015,1935.5478,24.7478,129149.0,1,Lazio
1,0,2014.0,105.0,850.0,8.095238095238095,4.224465558194774,0.503562945368171,5.704697986577181,114.94,0.168,1974.0972,1.4748,0.2366,0.0743,0.8436,32.833,2479.1572,25.1845,254946.0,0,Lazio
0,0,1998.0,36.0,235.0,6.527777777777778,5.952789699570816,0.6051502145922747,13.055555555555555,92.18,0.1185,1870.748,1.221,0.1811,0.066,0.8791,28.4451,2192.7377,18.0268,141200.0,1,Lazio
1,0,2095.0,76.0,508.0,6.684210526315789,4.146118721461187,0.5205479452054794,9.071428571428571,101.07,0.1483,2044.0149,1.1885,0.26,0.0775,0.9556,45.8584,1669.6559,27.7446,182973.0,1,Lazio
0,0,2011.0,20.0,158.0,7.9,4.6688311688311686,0.5584415584415584,6.583333333333333,85.68,0.1507,2185.8736,1.5255,0.2335,0.0779,0.9007,18.2865,2825.3268,26.9289,57190.0,0,Lazio
0,2,2021.0,52.0,414.0,7.961538461538462,4.907608695652174,0.5135869565217391,9.857142857142858,80.03,0.1367,2005.7292,1.4058,0.2262,0.0688,0.8596,21.8538,2671.4508,24.046,232000.0,1,Lazio
0,0,2021.0,51.0,418.0,8.196078431372548,4.33502538071066,0.5050761421319797,7.464285714285714,86.05,0.1164,1670.2248,1.3779,0.2358,0.0586,0.9234,24.2553,2111.49,24.8623,110434.0,1,Lazio
2,1,2025.0,75.0,679.0,9.053333333333333,4.15359477124183,0.5179738562091504,8.28048780487805,96.96,0.1354,1083.6086,1.2868,0.182,0.0521,0.9151,15.469,3031.017,18.2871,246000.0,1,Lazio
0,0,2021.0,51.0,418.0,8.196078431372548,4.33502538071066,0.5076142131979695,7.464285714285714,85.98,0.1344,2202.6979,1.5533,0.1495,0.0765,0.8453,13.5869,3137.233,14.9146,110434.0,1,Lazio
2,0,2005.0,104.0,912.0,8.76923076923077,4.224732461355529,0.5469678953626635,7.015384615384615,98.04,0.1328,1715.0244,1.3209,0.2488,0.0632,0.9248,35.2729,2163.5427,26.703,342424.0,1,Lazio
0,0,2021.0,84.0,652.0,7.761904761904762,4.523529411764706,0.6372549019607843,13.583333333333334,139.94,0.1219,1820.3352,1.3959,0.2573,0.064,0.866,26.6369,2815.5422,28.9752,255840.0,0,Lazio
0,0,2007.0,2.0,4.0,2.0,5.0,0.75,0.0,90.04,0.1336,1398.3068,1.21,0.2698,0.0599,0.8939,24.8017,2036.4255,30.0929,55826.0,0,Lazio
0,0,2005.0,15.0,133.0,8.866666666666667,4.2109375,0.5703125,12.090909090909092,99.91,0.1431,1618.6639,1.3237,0.2647,0.0626,0.9184,26.8807,2161.6523,28.8062,96339.0,1,Lazio
7,0,2005.0,92.0,752.0,8.173913043478262,3.9392592592592592,0.5303703703703704,8.64367816091954,99.91,0.1327,2039.9198,1.2338,0.2162,0.0711,0.9322,37.9502,2019.3179,22.2242,226673.0,1,Lazio
2,0,1971.0,62.0,509.0,8.209677419354838,4.163522012578617,0.5345911949685535,6.697368421052632,96.0,0.1325,1863.6242,1.3932,0.2331,0.0663,0.858,18.2894,2937.555,25.7245,224000.0,1,Lazio
1,1,2010.0,57.0,539.0,9.456140350877194,4.149892933618844,0.5374732334047109,12.25,100.0,0.1297,1864.0869,1.2932,0.1402,0.071,0.858,26.5094,2360.4343,13.1014,42352.0,0,Lazio
0,0,2025.0,56.0,510.0,9.107142857142858,4.148148148148148,0.4835390946502058,5.795454545454546,89.06,0.1311,1130.6221,1.357,0.208,0.0507,0.9318,16.8442,2892.6281,22.1885,248089.0,0,Lazio
1,0,2025.0,55.0,393.0,7.1454545454545455,4.309711286089239,0.4960629921259842,6.661016949152542,163.63,0.1235,1537.6529,1.1446,0.101,0.0608,0.8645,15.7903,2276.1471,8.5209,219512.0,0,Lazio
1,0,2080.0,68.0,408.0,6.0,4.163043478260869,0.5815217391304348,7.418181818181818,94.8,0.1297,1462.356,1.1901,0.1497,0.0562,0.8935,15.2923,2629.4305,14.4473,181894.0,0,Lazio
2,0,2005.0,10.0,61.0,6.1,4.444444444444445,0.4814814814814814,5.083333333333333,123.58,0.1237,1938.1115,1.4441,0.176,0.0678,0.8616,25.3391,2179.6563,17.225,32438.0,1,Lazio
3,0,2025.0,72.0,312.0,4.333333333333333,5.070921985815603,0.6382978723404256,8.432432432432432,135.2,0.1651,2103.2424,1.4092,0.1909,0.0791,0.8433,23.2484,2864.3161,20.1248,188444.0,1,Lazio
0,0,2025.0,87.0,709.0,8.149425287356323,4.067901234567901,0.4907407407407407,5.453846153846154,93.83,0.135,1552.5624,1.2162,0.1582,0.0603,0.8829,15.8218,2427.3428,15.6226,282000.0,0,Lazio
3,0,1910.0,61.0,573.0,9.39344262295082,4.437007874015748,0.5708661417322834,6.821428571428571,89.94,0.1156,1427.0776,1.3277,0.1685,0.0531,0.9178,16.022,2060.021,16.0494,208000.0,1,Lazio
1,0,2017.0,70.0,573.0,8.185714285714285,3.8227848101265822,0.569620253164557,6.586206896551724,123.85,0.1526,1675.1321,1.2003,0.2638,0.0664,0.9013,33.5613,2069.5851,29.3733,211417.0,0,North
1,0,2020.0,70.0,431.0,6.1571428571428575,4.019464720194647,0.4355231143552311,6.630769230769231,135.42,0.1335,1683.2983,1.2416,0.274,0.0652,0.9092,39.2256,2186.7862,30.9945,191706.0,1,North
7,2,2005.0,105.0,1014.0,9.657142857142857,3.8680628272251294,0.4942408376963351,6.993103448275862,88.08,0.1429,2073.4804,1.109,0.1657,0.0742,0.9284,32.134,1797.4831,15.7973,185586.0,1,North
3,0,2022.0,47.0,425.0,9.04255319148936,3.982808022922636,0.5558739255014327,10.11904761904762,85.85,0.1118,1280.2986,1.1131,0.2385,0.0503,0.8391,22.6182,2044.4681,27.1482,172592.0,0,North
5,0,2016.0,106.0,842.0,7.943396226415095,4.0,0.5037128712871287,5.888111888111888,129.64,0.1584,1466.3922,1.2084,0.2679,0.0622,0.8869,30.4682,2397.7686,29.5072,317492.0,0,North
0,0,2073.0,52.0,540.0,10.384615384615383,3.8640167364016738,0.4811715481171548,9.310344827586206,156.14,0.1277,948.51,1.1634,0.2691,0.0437,0.9253,28.6449,2479.9032,29.5897,201328.0,0,North
0,1,2022.0,72.0,733.0,10.180555555555555,3.811165845648605,0.5188834154351396,10.779411764705882,141.81,0.1367,1398.4341,1.2423,0.2821,0.0558,0.9064,34.2526,1986.1559,32.1785,201875.0,1,North
0,4,2025.0,53.0,561.0,10.58490566037736,4.166324435318275,0.5400410677618069,8.014285714285714,90.9,0.1733,2053.8144,1.521,0.2669,0.0776,0.8376,27.0109,2677.7058,30.6017,142582.0,0,North
4,1,2022.0,75.0,773.0,10.306666666666668,3.882440476190476,0.4791666666666667,10.306666666666668,117.11,0.1106,828.6594,1.198,0.3021,0.0385,0.9485,30.4768,2561.9439,34.3197,246000.0,1,North
1,1,2016.0,73.0,608.0,8.32876712328767,3.957337883959045,0.4522184300341297,5.196581196581197,122.08,0.1277,1201.9888,1.1381,0.2562,0.0476,0.8941,28.4376,2292.1498,28.1943,258200.0,0,North
5,0,2025.0,68.0,752.0,11.058823529411764,4.203020134228188,0.552013422818792,9.766233766233766,92.96,0.1547,1402.2267,1.488,0.3085,0.0564,0.9219,28.5341,2537.8701,36.1889,189628.0,0,North
6,1,2013.0,90.0,911.0,10.122222222222222,4.028132992327365,0.5140664961636828,7.346774193548387,93.96,0.1986,2359.9225,1.4093,0.2212,0.0943,0.876,31.621,2502.4052,23.1843,219683.0,1,North
6,1,2016.0,79.0,800.0,10.126582278481012,3.9911373707533233,0.5435745937961596,8.695652173913043,123.76,0.1426,1254.8259,1.1531,0.3391,0.0532,0.9432,39.3715,2069.2067,40.0892,251801.0,0,North
0,0,2018.0,55.0,372.0,6.763636363636364,4.144886363636363,0.4914772727272727,5.552238805970149,92.84,0.1277,1313.4666,1.3539,0.2189,0.0536,0.9051,27.7456,2130.0946,23.6548,204516.0,0,North
4,3,2025.0,56.0,637.0,11.375,3.9022140221402215,0.518450184501845,8.272727272727273,85.86,0.124,1209.9567,1.3121,0.2344,0.0524,0.8801,23.5702,2306.9041,25.8334,193953.0,0,North
